Source_nodes	Target_nodes	Score	Source
CYSLTR2	LPAR2	1	Others
CYSLTR2	LPAR3	1	Others
CYSLTR2	LPAR4	1	Others
CYSLTR2	LPAR5	1	Others
CYSLTR2	LPAR6	1	Others
CYSLTR2	LTB4R	1	Others
CYSLTR2	LTB4R2	1	Others
CYSLTR2	MCHR1	1	Others
CYSLTR2	MCHR2	1	Others
CYSLTR2	MLN	1	Others
CYSLTR2	MLNR	1	Others
CYSLTR2	MT-RNR2	1	Others
CYSLTR2	NMB	1	Others
CYSLTR2	NMBR	1	Others
CYSLTR2	NMS	1	Others
CYSLTR2	NMU	1	Others
CYSLTR2	NMUR1	1	Others
CYSLTR2	NMUR2	1	Others
CYSLTR2	NPFF	1	Others
CYSLTR2	NPFFR1	1	Others
CYSLTR2	NPFFR2	1	Others
CYSLTR2	NPS	1	Others
CYSLTR2	NPSR1	1	Others
CYSLTR2	NTS	1	Others
CYSLTR2	NTSR1	1	Others
CYSLTR2	NTSR2	1	Others
CYSLTR2	OPN4	1	Others
CYSLTR2	OXT	1	Others
CYSLTR2	OXTR	1	Others
CYSLTR2	P2RY1	1	Others
CYSLTR2	P2RY10	1	Others
CYSLTR2	P2RY11	1	Others
CYSLTR2	P2RY2	1	Others
CYSLTR2	P2RY6	1	Others
CYSLTR2	PMCH	1	Others
CYSLTR2	PROK1	1	Others
CYSLTR2	PROK2	1	Others
CYSLTR2	PROKR1	1	Others
CYSLTR2	PROKR2	1	Others
CYSLTR2	PTAFR	1	Others
CYSLTR2	PTGER1	1	Others
CYSLTR2	PTGFR	1	Others
CYSLTR2	QRFP	1	Others
CYSLTR2	QRFPR	1	Others
CYSLTR2	SAA1	1	Others
CYSLTR2	TAC1	1	Others
CYSLTR2	TAC3	1	Others
CYSLTR2	TACR1	1	Others
CYSLTR2	TACR2	1	Others
CYSLTR2	TACR3	1	Others
CYSLTR2	TBXA2R	1	Others
CYSLTR2	TRH	1	Others
CYSLTR2	TRHR	1	Others
CYSLTR2	UTS2	1	Others
CYSLTR2	UTS2B	1	Others
CYSLTR2	UTS2R	1	Others
CYSLTR2	XCL1	1	Others
CYSLTR2	XCL2	1	Others
CYSLTR2	XCR1	1	Others
CYTH1	PIK3C2A	1	Kegg
CYTH1	PIK3C2B	1	Kegg
CYTH1	PIK3C2B VARIANT PROTEIN	1	Kegg
CYTH1	PIK3C2G	1	Kegg
CYTH1	PIK3CA	1	Kegg
CYTH1	PIK3CA VARIANT PROTEIN	1	Kegg
CYTH1	PIK3CB	1	Kegg
CYTH1	PIK3CD	1	Kegg
CYTH1	PIK3CG	1	Kegg
CYTH2	PIK3C2A	1	Kegg
CYTH2	PIK3C2B	1	Kegg
CYTH2	PIK3C2B VARIANT PROTEIN	1	Kegg
CYTH2	PIK3C2G	1	Kegg
CYTH2	PIK3CA	1	Kegg
CYTH2	PIK3CA VARIANT PROTEIN	1	Kegg
CYTH2	PIK3CB	1	Kegg
CYTH2	PIK3CD	1	Kegg
CYTH2	PIK3CG	1	Kegg
CYTH2	RAC2	1	Others
CYTH2	RHOA	1	Others
CYTH2	RHOC	1	Others
CYTH3	PIK3C2A	1	Kegg
CYTH3	PIK3C2B	1	Kegg
CYTH3	PIK3C2B VARIANT PROTEIN	1	Kegg
CYTH3	PIK3C2G	1	Kegg
CYTH3	PIK3CA	1	Kegg
CYTH3	PIK3CA VARIANT PROTEIN	1	Kegg
CYTH3	PIK3CB	1	Kegg
CYTH3	PIK3CD	1	Kegg
CYTH3	PIK3CG	1	Kegg
CYTH4	PIK3C2A	1	Kegg
CYTH4	PIK3C2B	1	Kegg
CYTH4	PIK3C2B VARIANT PROTEIN	1	Kegg
CYTH4	PIK3C2G	1	Kegg
CYTH4	PIK3CA	1	Kegg
CYTH4	PIK3CA VARIANT PROTEIN	1	Kegg
CYTH4	PIK3CB	1	Kegg
CYTH4	PIK3CD	1	Kegg
CYTH4	PIK3CG	1	Kegg
DAAM1	RHOA	1	Kegg; Others
DAAM2	RHOA	1	Kegg
DAB1	MAP1B	1	Others
DAB1	PIK3CA	1	Kegg
DAB1	PIK3CA VARIANT PROTEIN	1	Kegg
DAB1	PIK3CB	1	Kegg
DAB1	PIK3CD	1	Kegg
DAB1	PIK3R1	1	Kegg
DAB1	PIK3R2	1	Kegg
DAB1	PIK3R3	1	Kegg
DAB1	RAP1A	1	Others
DAB2	SMAD2	1	Others
DAB2	SMAD3	1	Others
DAB2IP	MAP3K5	1	Kegg
DAG1	RAC1	1	Others
DAP3	GADD45GIP1	1	Others
DAP3	MAPK1	1	Others
DAP3	MAPK3	1	Others
DAP3	MRPL1	1	Others
DAP3	MRPL10	1	Others
DAP3	MRPL11	1	Others
DAP3	MRPL12	1	Others
DAP3	MRPL13	1	Others
DAP3	MRPL14	1	Others
DAP3	MRPL15	1	Others
DAP3	MRPL16	1	Others
DAP3	MRPL17	1	Others
DAP3	MRPL18	1	Others
DAP3	MRPL19	1	Others
DAP3	MRPL2	1	Others
DAP3	MRPL20	1	Others
DAP3	MRPL21	1	Others
DAP3	MRPL22	1	Others
DAP3	MRPL23	1	Others
DAP3	MRPL24	1	Others
DAP3	MRPL27	1	Others
DAP3	MRPL28	1	Others
DAP3	MRPL3	1	Others
DAP3	MRPL30	1	Others
DAP3	MRPL32	1	Others
DAP3	MRPL33	1	Others
DAP3	MRPL34	1	Others
DAP3	MRPL35	1	Others
DAP3	MRPL36	1	Others
DAP3	MRPL37	1	Others
DAP3	MRPL38	1	Others
DAP3	MRPL39	1	Others
DAP3	MRPL4	1	Others
DAP3	MRPL40	1	Others
DAP3	MRPL41	1	Others
DAP3	MRPL42	1	Others
DAP3	MRPL43	1	Others
DAP3	MRPL44	1	Others
DAP3	MRPL45	1	Others
DAP3	MRPL46	1	Others
DAP3	MRPL47	1	Others
DAP3	MRPL48	1	Others
DAP3	MRPL49	1	Others
DAP3	MRPL50	1	Others
DAP3	MRPL51	1	Others
DAP3	MRPL52	1	Others
DAP3	MRPL53	1	Others
DAP3	MRPL54	1	Others
DAP3	MRPL55	1	Others
DAP3	MRPL57	1	Others
DAP3	MRPL58	1	Others
DAP3	MRPL9	1	Others
DAP3	OXA1L	1	Others
DAPP1	MAP3K1	1	Others
DAPP1	NFATC1	-1	Others
DAPP1	PPP3CA	-1	Others
DAPP1	PPP3CB	-1	Others
DAPP1	PPP3CC	-1	Others
DAPP1	RAC1	1	Kegg
DAPP1	RAC2	1	Kegg
DAPP1	RAC3	1	Kegg
DAPP1	VAV2	-1	Others
DAXX	H3-3A	1	Others
DAXX	H3-4	1	Others
DAXX	H4C1	1	Others
DAXX	MAP2K7	1	Others
DAXX	MAP3K5	1	Kegg
DAXX	MAPK10	1	Kegg
DAXX	MAPK8	1	Kegg
DAXX	MAPK9	1	Kegg
DAXX	MDM2	1	Others
DAXX	POLR2A	-1	Others
DAXX	POLR2B	-1	Others
DAXX	POLR2C	-1	Others
DAXX	POLR2D	-1	Others
DAXX	POLR2E	-1	Others
DAXX	POLR2F	-1	Others
DAXX	POLR2G	-1	Others
DAXX	POLR2H	-1	Others
DAXX	POLR2I	-1	Others
DAXX	POLR2J	-1	Others
DAXX	POLR2K	-1	Others
DAXX	POLR2L	-1	Others
DAXX	POT1	1	Others
DAXX	RASSF1	1	Others
DAXX	TERF1	1	Others
DAXX	TERF2	1	Others
DAXX	TERF2IP	1	Others
DAXX	TINF2	1	Others
DBF4	MCM2	1	Kegg; Others
DBF4	MCM3	1	Kegg; Others
DBF4	MCM4	1	Kegg; Others
DBF4	MCM5	1	Kegg; Others
DBF4	MCM6	1	Kegg; Others
DBF4	MCM7	1	Kegg; Others
DBF4	POLA1	1	Others
DBF4	POLA2	1	Others
DBF4	POLE	1	Others
DBF4	POLE2	1	Others
DBF4	POLE3	1	Others
DBF4	POLE4	1	Others
DBF4	PRIM1	1	Others
DBF4	PRIM2	1	Others
DBNL	MAP3K1	1	Others
DBNL	MAP3K7	1	Others
DCC	DKFZP666O0110	1	Kegg
DCC	MAP1B	1	Others
DCC	MAP2K1	1	Others
DCC	MAP2K2	1	Others
DCC	PITPNA	1	Others
DCC	PLCG1	1	Kegg; Others
DCC	PLCG1 VARIANT PROTEIN	1	Kegg
DCC	PLCG2	1	Kegg
DCC	PTK2	1	Kegg
DCC	RAC1	1	Others
DCC	RHOA	1	Others
DCC	TRIO	1	Others
DCHS1	FRMD1	1	Kegg
DCHS1	FRMD6	1	Kegg
DCHS1	NF2	1	Kegg
DCHS1	WWC1	1	Kegg
DCHS2	FRMD1	1	Kegg
DCHS2	FRMD6	1	Kegg
DCHS2	NF2	1	Kegg
DCHS2	WWC1	1	Kegg
DCN	TGFB1	-1	Kegg
DCN	TGFB2	-1	Kegg
DCN	TGFB3	-1	Kegg
DCP1A	LSM1	1	Others
DCP1A	LSM2	1	Others
DCP1A	LSM3	1	Others
DCP1A	LSM4	1	Others
DCP1A	LSM5	1	Others
DCP1A	LSM6	1	Others
DCP1A	LSM7	1	Others
DCP1A	PATL1	1	Others
DCP1B	LSM1	1	Others
DCP1B	LSM2	1	Others
DCP1B	LSM3	1	Others
DCP1B	LSM4	1	Others
DCP1B	LSM5	1	Others
DCP1B	LSM6	1	Others
DCP1B	LSM7	1	Others
DCP1B	PATL1	1	Others
DCP2	LSM1	1	Others
DCP2	LSM2	1	Others
DCP2	LSM3	1	Others
DCP2	LSM4	1	Others
DCP2	LSM5	1	Others
DCP2	LSM6	1	Others
DCP2	LSM7	1	Others
DCP2	PATL1	1	Others
DCTN1	FKBP4	1	Others
DCTN1	GJA1	1	Others
DCTN1	HSP90AA1	1	Others
DCTN1	HSP90AB1	1	Others
DCTN1	NR3C1	1	Others
DCTN1	NR3C2	1	Others
DCTN1	PGR	1	Others
DCTN1	PTGES3	1	Others
DCTN1	RAB8A	1	Others
DCTN2	FKBP4	1	Others
DCTN2	HSP90AA1	1	Others
DCTN2	HSP90AB1	1	Others
DCTN2	NR3C1	1	Others
DCTN2	NR3C2	1	Others
DCTN2	PGR	1	Others
DCTN2	PTGES3	1	Others
DCTN2	RAB8A	1	Others
DCTN3	FKBP4	1	Others
DCTN3	HSP90AA1	1	Others
DCTN3	HSP90AB1	1	Others
DCTN3	NR3C1	1	Others
DCTN3	NR3C2	1	Others
DCTN3	PGR	1	Others
DCTN3	PTGES3	1	Others
DCTN3	RAB8A	1	Others
DCTN4	FKBP4	1	Others
DCTN4	HSP90AA1	1	Others
DCTN4	HSP90AB1	1	Others
DCTN4	NR3C1	1	Others
DCTN4	NR3C2	1	Others
DCTN4	PGR	1	Others
DCTN4	PTGES3	1	Others
DCTN5	FKBP4	1	Others
DCTN5	HSP90AA1	1	Others
DCTN5	HSP90AB1	1	Others
DCTN5	NR3C1	1	Others
DCTN5	NR3C2	1	Others
DCTN5	PGR	1	Others
DCTN5	PTGES3	1	Others
DCTN6	FKBP4	1	Others
DCTN6	HSP90AA1	1	Others
DCTN6	HSP90AB1	1	Others
DCTN6	NR3C1	1	Others
DCTN6	NR3C2	1	Others
DCTN6	PGR	1	Others
DCTN6	PTGES3	1	Others
DCUN1D1	DCUN1D3	1	Others
DCUN1D1	FBXL12	1	Others
DCUN1D1	FBXL13	1	Others
DCUN1D1	FBXL14	1	Others
DCUN1D1	FBXL15	1	Others
DCUN1D1	FBXL16	1	Others
DCUN1D1	FBXL18	1	Others
DCUN1D1	FBXL19	1	Others
DCUN1D1	FBXL20	1	Others
DCUN1D1	FBXL21P	1	Others
DCUN1D1	FBXL22	1	Others
DCUN1D1	FBXL3	1	Others
DCUN1D1	FBXL4	1	Others
DCUN1D1	FBXL5	1	Others
DCUN1D1	FBXL7	1	Others
DCUN1D1	FBXL8	1	Others
DCUN1D1	FBXO10	1	Others
DCUN1D1	FBXO11	1	Others
DCUN1D1	FBXO15	1	Others
DCUN1D1	FBXO17	1	Others
DCUN1D1	FBXO2	1	Others
DCUN1D1	FBXO21	1	Others
DCUN1D1	FBXO22	1	Others
DCUN1D1	FBXO27	1	Others
DCUN1D1	FBXO30	1	Others
DCUN1D1	FBXO31	1	Others
DCUN1D1	FBXO32	1	Others
DCUN1D1	FBXO4	1	Others
DCUN1D1	FBXO40	1	Others
DCUN1D1	FBXO41	1	Others
DCUN1D1	FBXO44	1	Others
DCUN1D1	FBXO6	1	Others
DCUN1D1	FBXO7	1	Others
DCUN1D1	FBXO9	1	Others
DCUN1D1	FBXW10	1	Others
DCUN1D1	FBXW11	1	Others
DCUN1D1	FBXW12	1	Others
DCUN1D1	FBXW2	1	Others
DCUN1D1	FBXW4	1	Others
DCUN1D1	FBXW5	1	Others
DCUN1D1	FBXW7	1	Others
DCUN1D1	FBXW8	1	Others
DCUN1D1	FBXW9	1	Others
DCUN1D1	LMO7	1	Others
DCUN1D1	RBX1	1	Others
DCUN1D1	SKP1	1	Others
DCUN1D1	SKP2	1	Others
DCUN1D3	FBXL12	1	Others
DCUN1D3	FBXL13	1	Others
DCUN1D3	FBXL14	1	Others
DCUN1D3	FBXL15	1	Others
DCUN1D3	FBXL16	1	Others
DCUN1D3	FBXL18	1	Others
DCUN1D3	FBXL19	1	Others
DCUN1D3	FBXL20	1	Others
DCUN1D3	FBXL21P	1	Others
DCUN1D3	FBXL22	1	Others
DCUN1D3	FBXL3	1	Others
DCUN1D3	FBXL4	1	Others
DCUN1D3	FBXL5	1	Others
DCUN1D3	FBXL7	1	Others
DCUN1D3	FBXL8	1	Others
DCUN1D3	FBXO10	1	Others
DCUN1D3	FBXO11	1	Others
DCUN1D3	FBXO15	1	Others
DCUN1D3	FBXO17	1	Others
DCUN1D3	FBXO2	1	Others
DCUN1D3	FBXO21	1	Others
DCUN1D3	FBXO22	1	Others
DCUN1D3	FBXO27	1	Others
DCUN1D3	FBXO30	1	Others
DCUN1D3	FBXO31	1	Others
DCUN1D3	FBXO32	1	Others
DCUN1D3	FBXO4	1	Others
DCUN1D3	FBXO40	1	Others
DCUN1D3	FBXO41	1	Others
DCUN1D3	FBXO44	1	Others
DCUN1D3	FBXO6	1	Others
DCUN1D3	FBXO7	1	Others
DCUN1D3	FBXO9	1	Others
DCUN1D3	FBXW10	1	Others
DCUN1D3	FBXW11	1	Others
DCUN1D3	FBXW12	1	Others
DCUN1D3	FBXW2	1	Others
DCUN1D3	FBXW4	1	Others
DCUN1D3	FBXW5	1	Others
DCUN1D3	FBXW7	1	Others
DCUN1D3	FBXW8	1	Others
DCUN1D3	FBXW9	1	Others
DCUN1D3	LMO7	1	Others
DCUN1D3	RBX1	1	Others
DCUN1D3	SKP1	1	Others
DCUN1D3	SKP2	1	Others
DDB1	RPS27A	1	Others
DDB1	UBA52	1	Others
DDB1	UBB	1	Others
DDB1	UBC	1	Others
DDB2	RPS27A	1	Others
DDB2	UBA52	1	Others
DDB2	UBB	1	Others
DDB2	UBC	1	Others
DDIT4	TBC1D7	1	Kegg
DDIT4	TSC1	1	Kegg
DDIT4	TSC2	1	Kegg
DDX21	H3-3A	1	Others
DDX21	H3C1	1	Others
DDX21	H3C15	1	Others
DDX21	H4C1	1	Others
DDX21	PELP1	1	Others
DDX21	SENP3	1	Others
DDX21	TEX10	1	Others
DDX21	WDR18	1	Others
DDX39A	NXF1	1	Others
DDX39A	NXF2	1	Others
DDX39A	NXT1	1	Others
DDX39B	NXF1	1	Others
DDX39B	NXF2	1	Others
DDX39B	NXT1	1	Others
DDX41	IRF3	1	Others
DDX41	NLRC3	1	Others
DDX41	STING1	1	Others
DDX41	TBK1	1	Others
DDX41	TREX1	1	Others
DDX58	IKBKB	1	Others
DDX58	IKBKG	1	Others
DDX58	MAVS	1	Kegg
DDX58	TRAF2	1	Kegg
DDX58	TRAF6	1	Kegg
DDX6	LSM1	1	Others
DDX6	LSM2	1	Others
DDX6	LSM3	1	Others
DDX6	LSM4	1	Others
DDX6	LSM5	1	Others
DDX6	LSM6	1	Others
DDX6	LSM7	1	Others
DDX6	PATL1	1	Others
DEF6	RAC1	1	Others
DEF6	RAC2	1	Others
DEF6	RHOA	1	Others
DEK	H3-3A	1	Others
DEK	H3C1	1	Others
DEK	H3C15	1	Others
DEK	H4C1	1	Others
DENND1A	GDI1	1	Others
DENND1A	GDI2	1	Others
DENND1A	RAB35	1	Others
DENND1B	GDI1	1	Others
DENND1B	GDI2	1	Others
DENND1B	RAB35	1	Others
DENND1C	GDI1	1	Others
DENND1C	GDI2	1	Others
DENND1C	RAB35	1	Others
DENND2A	GDI1	1	Others
DENND2A	GDI2	1	Others
DENND2A	RAB9A	1	Others
DENND3	GDI1	1	Others
DENND3	GDI2	1	Others
DENND3	RAB12	1	Others
DENND4A	GDI1	1	Others
DENND4A	GDI2	1	Others
DENND4A	RAB10	1	Others
DENND4B	GDI1	1	Others
DENND4B	GDI2	1	Others
DENND4B	RAB10	1	Others
DENND4C	GDI1	1	Others
DENND4C	GDI2	1	Others
DENND4C	RAB10	1	Others
DENND5A	GDI1	1	Others
DENND5A	GDI2	1	Others
DENND5A	RAB39A	1	Others
DENND5B	GDI1	1	Others
DENND5B	GDI2	1	Others
DENND5B	RAB39A	1	Others
DENND6A	GDI1	1	Others
DENND6A	GDI2	1	Others
DENND6A	RAB14	1	Others
DENND6B	GDI1	1	Others
DENND6B	GDI2	1	Others
DENND6B	RAB14	1	Others
DEPDC5	RRAGA	-1	Kegg
DEPDC5	RRAGB	-1	Kegg
DEPDC5	SESN1	-1	Others
DEPDC5	SESN2	-1	Others
DEPTOR	IGBP1	1	Kegg
DEPTOR	MTOR	-1	Kegg
DEPTOR	RPS6KB1	1	Kegg
DEPTOR	RPS6KB2	1	Kegg
DEPTOR	ULK1	-1	Kegg
DEPTOR	ULK2	-1	Kegg
DERL1	RPS27A	1	Others
DERL1	UBA52	1	Others
DERL1	UBB	1	Others
DERL1	UBC	1	Others
DERL1	UBE2J2	1	Others
DERL2	RPS27A	1	Others
DERL2	UBA52	1	Others
DERL2	UBB	1	Others
DERL2	UBC	1	Others
DGAT1	MOGAT2	1	Kegg
DGAT1	MOGAT3	1	Kegg
DGAT1	PLPP1	1	Kegg
DGAT1	PLPP2	1	Kegg
DGAT1	PLPP3	1	Kegg
DGAT2	MOGAT2	1	Kegg
DGAT2	MOGAT3	1	Kegg
DGAT2	PLPP1	1	Kegg
DGAT2	PLPP2	1	Kegg
DGAT2	PLPP3	1	Kegg
DGKA	PLCB1	1	Kegg
DGKA	PLCB2	1	Kegg
DGKA	PLCB3	1	Kegg
DGKA	PLCB4	1	Kegg
DGKA	PLCD1	1	Kegg
DGKA	PLCD3	1	Kegg
DGKA	PLCD4	1	Kegg
DGKA	PLCE1	1	Kegg
DGKA	PLCG1	1	Kegg
DGKA	PLCG1 VARIANT PROTEIN	1	Kegg
DGKA	PLCG2	1	Kegg
DGKA	PLCZ1	1	Kegg
DGKB	PLCB1	1	Kegg
DGKB	PLCB2	1	Kegg
DGKB	PLCB3	1	Kegg
DGKB	PLCB4	1	Kegg
DGKB	PLCD1	1	Kegg
DGKB	PLCD3	1	Kegg
DGKB	PLCD4	1	Kegg
DGKB	PLCE1	1	Kegg
DGKB	PLCG1	1	Kegg
DGKB	PLCG1 VARIANT PROTEIN	1	Kegg
DGKB	PLCG2	1	Kegg
DGKB	PLCZ1	1	Kegg
DGKD	PLCB1	1	Kegg
DGKD	PLCB2	1	Kegg
DGKD	PLCB3	1	Kegg
DGKD	PLCB4	1	Kegg
DGKD	PLCD1	1	Kegg
DGKD	PLCD3	1	Kegg
DGKD	PLCD4	1	Kegg
DGKD	PLCE1	1	Kegg
DGKD	PLCG1	1	Kegg
DGKD	PLCG1 VARIANT PROTEIN	1	Kegg
DGKD	PLCG2	1	Kegg
DGKD	PLCZ1	1	Kegg
DGKE	PLCB1	1	Kegg
DGKE	PLCB2	1	Kegg
DGKE	PLCB3	1	Kegg
DGKE	PLCB4	1	Kegg
DGKE	PLCD1	1	Kegg
DGKE	PLCD3	1	Kegg
DGKE	PLCD4	1	Kegg
DGKE	PLCE1	1	Kegg
DGKE	PLCG1	1	Kegg
DGKE	PLCG1 VARIANT PROTEIN	1	Kegg
DGKE	PLCG2	1	Kegg
DGKE	PLCZ1	1	Kegg
DGKG	PLCB1	1	Kegg
DGKG	PLCB2	1	Kegg
DGKG	PLCB3	1	Kegg
DGKG	PLCB4	1	Kegg
DGKG	PLCD1	1	Kegg
DGKG	PLCD3	1	Kegg
DGKG	PLCD4	1	Kegg
DGKG	PLCE1	1	Kegg
DGKG	PLCG1	1	Kegg
DGKG	PLCG1 VARIANT PROTEIN	1	Kegg
DGKG	PLCG2	1	Kegg
DGKG	PLCZ1	1	Kegg
DGKH	PLCB1	1	Kegg
DGKH	PLCB2	1	Kegg
DGKH	PLCB3	1	Kegg
DGKH	PLCB4	1	Kegg
DGKH	PLCD1	1	Kegg
DGKH	PLCD3	1	Kegg
DGKH	PLCD4	1	Kegg
DGKH	PLCE1	1	Kegg
DGKH	PLCG1	1	Kegg
DGKH	PLCG1 VARIANT PROTEIN	1	Kegg
DGKH	PLCG2	1	Kegg
DGKH	PLCZ1	1	Kegg
DGKI	PLCB1	1	Kegg
DGKI	PLCB2	1	Kegg
DGKI	PLCB3	1	Kegg
DGKI	PLCB4	1	Kegg
DGKI	PLCD1	1	Kegg
DGKI	PLCD3	1	Kegg
DGKI	PLCD4	1	Kegg
DGKI	PLCE1	1	Kegg
DGKI	PLCG1	1	Kegg
DGKI	PLCG1 VARIANT PROTEIN	1	Kegg
DGKI	PLCG2	1	Kegg
DGKI	PLCZ1	1	Kegg
DGKK	PLCB1	1	Kegg
DGKK	PLCB2	1	Kegg
DGKK	PLCB3	1	Kegg
DGKK	PLCB4	1	Kegg
DGKK	PLCD1	1	Kegg
DGKK	PLCD3	1	Kegg
DGKK	PLCD4	1	Kegg
DGKK	PLCE1	1	Kegg
DGKK	PLCG1	1	Kegg
DGKK	PLCG1 VARIANT PROTEIN	1	Kegg
DGKK	PLCG2	1	Kegg
DGKK	PLCZ1	1	Kegg
DGKQ	PLCB1	1	Kegg
DGKQ	PLCB2	1	Kegg
DGKQ	PLCB3	1	Kegg
DGKQ	PLCB4	1	Kegg
DGKQ	PLCD1	1	Kegg
DGKQ	PLCD3	1	Kegg
DGKQ	PLCD4	1	Kegg
DGKQ	PLCE1	1	Kegg
DGKQ	PLCG1	1	Kegg
DGKQ	PLCG1 VARIANT PROTEIN	1	Kegg
DGKQ	PLCG2	1	Kegg
DGKQ	PLCZ1	1	Kegg
DGKZ	PLCB1	1	Kegg
DGKZ	PLCB2	1	Kegg
DGKZ	PLCB3	1	Kegg
DGKZ	PLCB4	1	Kegg
DGKZ	PLCD1	1	Kegg
DGKZ	PLCD3	1	Kegg
DGKZ	PLCD4	1	Kegg
DGKZ	PLCE1	1	Kegg
DGKZ	PLCG1	1	Kegg
DGKZ	PLCG1 VARIANT PROTEIN	1	Kegg
DGKZ	PLCG2	1	Kegg
DGKZ	PLCZ1	1	Kegg
DHH	GAS1	1	Kegg
DHH	LRP2	1	Kegg
DHH	PTCH1	1	Kegg
DHH	PTCH2	1	Kegg
DHPS	EIF5A	1	Others
DHPS	EIF5A2	1	Others
DHX36	IRF7	1	Others
DHX38	NXF1	1	Others
DHX38	NXF2	1	Others
DHX38	NXT1	1	Others
DHX58	IFIH1	1	Kegg
DHX9	NFKB1	1	Others
DHX9	NFKB2	1	Others
DHX9	RELA	1	Others
DIABLO	XIAP	-1	Kegg; Others
DIAPH1	MAL	1	Others
DIAPH1	MRTFA	1	Others
DIAPH1	PFN1	1	Kegg
DIAPH1	PFN2	1	Kegg
DIAPH1	PFN3	1	Kegg
DIAPH1	PFN4	1	Kegg
DIAPH1	RAC1	1	Kegg
DIAPH2	PFN1	1	Kegg
DIAPH2	PFN2	1	Kegg
DIAPH2	PFN3	1	Kegg
DIAPH2	PFN4	1	Kegg
DIS3	LAS1L	1	Others
DIS3	NOL9	1	Others
DIS3	PELP1	1	Others
DIS3	SENP3	1	Others
DIS3	TEX10	1	Others
DIS3	WDR18	1	Others
DISP1	SHH	1	Others
DKFZP313J1712	SNRPA1	1	Others
DKFZP313J1712	SNRPB2	1	Others
DKFZP313J1712	SNRPC	1	Others
DKFZP434G2016	RAC1	1	Kegg
DKFZP434G2016	RAC2	1	Kegg
DKFZP434G2016	RAC3	1	Kegg
DKFZP434N181	DTX1	1	Kegg
DKFZP434N181	DTX2	1	Kegg
DKFZP434N181	DTX3	1	Kegg
DKFZP434N181	DTX3L	1	Kegg
DKFZP434N181	DTX4	1	Kegg
DKFZP434N181	ERBB2	1	Kegg
DKFZP434N181	FLT4	1	Kegg
DKFZP434N181	HES1	1	Kegg
DKFZP434N181	HES2	1	Kegg
DKFZP434N181	HES3	1	Kegg
DKFZP434N181	HES4	1	Kegg
DKFZP434N181	HES5	1	Kegg
DKFZP434N181	HES6	1	Kegg
DKFZP434N181	HES7	1	Kegg
DKFZP434N181	HEY1	1	Kegg
DKFZP434N181	HEY2	1	Kegg
DKFZP434N181	HEYL	1	Kegg
DKFZP434N181	MAML1	1	Kegg
DKFZP434N181	MAML2	1	Kegg
DKFZP434N181	MAML3	1	Kegg
DKFZP434N181	NFX1	1	Kegg
DKFZP434N181	PSEN1	1	Kegg
DKFZP434N181	RBPJ	1	Kegg
DKFZP434N181	RBPJL	1	Kegg
DKFZP451O0517	DKFZP781N011	-1	Kegg
DKFZP451O0517	FGF1	1	Kegg
DKFZP451O0517	GLI2	1	Kegg
DKFZP451O0517	ID1	1	Kegg
DKFZP451O0517	ID2	1	Kegg
DKFZP451O0517	ITGB2	1	Kegg
DKFZP451O0517	MYC	1	Kegg
DKFZP451O0517	NKD1	1	Kegg
DKFZP451O0517	NKD2	1	Kegg
DKFZP451O0517	SERPINE1	1	Kegg
DKFZP451O0517	SMAD2	-1	Kegg
DKFZP451O0517	SMAD3	-1	Kegg
DKFZP451O0517	SMAD7	1	Kegg
DKFZP451O0517	SNAI2	1	Kegg
DKFZP451O0517	SOX2	1	Kegg
DKFZP451O0517	TGFBR1	-1	Kegg
DKFZP451O0517	TGFBR2	-1	Kegg
DKFZP586H0919	FOSL1	1	Kegg
DKFZP586H0919	JUN	1	Kegg
DKFZP586H0919	MITF	1	Kegg
DKFZP586H0919	MMP7	1	Kegg
DKFZP586H0919	MYC	1	Kegg
DKFZP586H0919	NKD1	1	Kegg
DKFZP586H0919	NKD2	1	Kegg
DKFZP586H0919	PPARD	1	Kegg
DKFZP586H0919	SNAI2	1	Kegg
DKFZP586H0919	SOX2	1	Kegg
DKFZP666O0110	DKFZP686K04147	1	Kegg
DKFZP666O0110	DOCK1	1	Kegg
DKFZP666O0110	FYN	1	Kegg
DKFZP666O0110	GRB2	1	Kegg
DKFZP666O0110	HCLS1	1	Kegg
DKFZP666O0110	ITGA7 VARIANT PROTEIN	1	Kegg
DKFZP666O0110	MAPK1	1	Kegg
DKFZP666O0110	MAPK11	1	Kegg
DKFZP666O0110	MAPK12	1	Kegg
DKFZP666O0110	MAPK13	1	Kegg
DKFZP666O0110	MAPK14	1	Kegg
DKFZP666O0110	MAPK3	1	Kegg
DKFZP666O0110	PIK3CA	1	Kegg; Others
DKFZP666O0110	PIK3CA VARIANT PROTEIN	1	Kegg
DKFZP666O0110	PIK3CB	1	Kegg
DKFZP666O0110	PIK3CD	1	Kegg
DKFZP666O0110	PIK3R1	1	Kegg; Others
DKFZP666O0110	PIK3R2	1	Kegg
DKFZP666O0110	PIK3R3	1	Kegg
DKFZP666O0110	PTK2B	1	Kegg
DKFZP666O0110	PXN	1	Kegg
DKFZP666O0110	RHOA	1	Kegg; Others
DKFZP666O0110	SHC1	1	Kegg
DKFZP666O0110	SHC2	1	Kegg
DKFZP666O0110	SHC3	1	Kegg
DKFZP666O0110	SHC4	1	Kegg
DKFZP666O0110	SRC	1	Kegg
